username,date,login_count,failed_login_count,after_hours_login_count,file_access_count,unusual_dir_access_count,file_write_count,usb_connection_count,emails_sent_count,personal_emails_sent_count,large_attachments_sent_count
george.york,2025-09-05,1,0,0,7,0,0,0,8,0,0
george.york,2025-09-08,1,0,0,7,0,0,0,2,0,0
george.york,2025-09-09,1,0,0,17,0,0,0,6,0,0
george.york,2025-09-10,1,0,0,18,0,0,0,0,0,0
george.york,2025-09-11,1,0,0,0,0,0,0,0,0,0
george.york,2025-09-12,1,0,0,0,0,0,0,1,0,0
george.york,2025-09-15,1,0,0,0,0,0,0,7,0,0
george.york,2025-09-16,1,0,0,9,0,0,0,6,0,0
george.york,2025-09-17,1,0,0,0,0,0,0,2,0,0
george.york,2025-09-18,1,0,0,7,0,0,0,8,0,0
george.york,2025-09-22,1,0,0,11,0,0,0,1,0,0
george.york,2025-09-23,1,0,0,7,0,0,0,4,0,0
george.york,2025-09-24,1,0,0,5,0,0,0,9,0,0
george.york,2025-09-25,1,0,0,13,0,0,0,1,0,0
george.york,2025-09-26,1,0,0,0,0,0,0,3,0,0
george.york,2025-09-29,1,0,0,7,0,0,0,6,0,0
george.york,2025-09-30,1,0,0,14,0,0,0,7,0,0
jacob.collins,2025-07-01,1,0,0,0,0,0,0,0,0,0
jacob.collins,2025-07-02,1,0,1,15,0,0,0,7,0,0
jacob.collins,2025-07-03,1,0,0,12,0,0,0,4,0,0
jacob.collins,2025-07-04,1,0,0,14,0,0,0,0,0,0
jacob.collins,2025-07-07,1,0,0,18,0,0,0,9,0,0
jacob.collins,2025-07-08,1,0,0,8,0,0,0,0,0,0
jacob.collins,2025-07-09,1,0,0,5,0,0,0,0,0,0
jacob.collins,2025-07-10,1,0,0,12,0,0,0,1,0,0
jacob.collins,2025-07-11,1,0,0,17,0,0,0,4,0,0
jacob.collins,2025-07-14,1,0,0,8,0,0,0,7,0,0
jacob.collins,2025-07-15,1,0,0,0,0,0,0,6,0,0
jacob.collins,2025-07-16,1,0,0,12,0,0,0,7,0,0
jacob.collins,2025-07-17,1,0,0,0,0,0,0,0,0,0
jacob.collins,2025-07-18,1,0,0,10,0,0,0,0,0,0
jacob.collins,2025-07-21,1,0,0,18,0,0,0,2,0,0
jacob.collins,2025-07-22,1,0,0,8,0,0,0,9,0,0
jacob.collins,2025-07-23,1,0,0,14,0,0,0,0,0,0
jacob.collins,2025-07-24,1,0,0,7,0,0,0,0,0,0
jacob.collins,2025-07-25,1,0,0,0,0,0,0,0,0,0
jacob.collins,2025-07-28,1,0,0,9,0,0,0,3,0,0
jacob.collins,2025-07-29,1,0,0,17,0,0,0,0,0,0
jacob.collins,2025-07-30,1,0,0,0,0,0,0,0,0,0
jacob.collins,2025-07-31,1,0,1,13,0,0,0,0,0,0
jacob.collins,2025-08-01,1,0,0,0,0,0,0,6,0,0
jacob.collins,2025-08-04,1,0,0,5,0,0,0,5,0,0
jacob.collins,2025-08-05,2,1,0,16,0,0,0,0,0,0
jacob.collins,2025-08-06,1,0,0,0,0,0,0,8,0,0
jacob.collins,2025-08-07,1,0,1,10,0,0,0,4,0,0
jacob.collins,2025-08-08,1,0,0,7,0,0,0,0,0,0
jacob.collins,2025-08-11,1,0,0,16,0,0,0,0,0,0
jacob.collins,2025-08-12,1,0,0,0,0,0,0,7,0,0
jacob.collins,2025-08-13,1,0,0,0,0,0,0,8,0,0
jacob.collins,2025-08-14,2,1,1,11,0,0,0,0,0,0
jacob.collins,2025-08-15,1,0,0,0,0,0,0,0,0,0
jacob.collins,2025-08-18,1,0,0,8,0,0,0,5,0,0
jacob.collins,2025-08-19,1,0,0,0,0,0,0,0,0,0
jacob.collins,2025-08-20,1,0,0,12,0,0,0,6,0,0
jacob.collins,2025-08-21,1,0,0,9,0,0,0,9,0,0
jacob.collins,2025-08-22,1,0,0,11,0,0,0,0,0,0
jacob.collins,2025-08-25,1,0,0,6,0,0,0,0,0,0
jacob.collins,2025-08-27,1,0,0,15,0,0,0,0,0,0
jacob.collins,2025-08-28,1,0,0,15,0,0,0,7,0,0
jacob.collins,2025-08-29,1,0,0,14,0,0,0,5,0,0
jacob.collins,2025-09-01,2,1,0,0,0,0,0,0,0,0
jacob.collins,2025-09-02,1,0,0,7,0,0,0,8,0,0
jacob.collins,2025-09-04,1,0,1,9,0,0,0,2,0,0
jacob.collins,2025-09-05,1,0,0,9,0,0,0,9,0,0
jacob.collins,2025-09-08,1,0,0,19,0,0,0,9,0,0
jacob.collins,2025-09-09,1,0,0,15,0,0,0,0,0,0
jacob.collins,2025-09-10,1,0,0,17,0,0,0,8,0,0
jacob.collins,2025-09-11,2,1,0,13,0,0,0,1,0,0
jacob.collins,2025-09-12,1,0,0,11,0,0,0,8,0,0
jacob.collins,2025-09-15,1,0,0,10,0,0,0,9,0,0
jacob.collins,2025-09-16,1,0,0,0,0,0,0,0,0,0
jacob.collins,2025-09-17,1,0,0,16,0,0,0,0,0,0
jacob.collins,2025-09-22,1,0,0,0,0,0,0,6,0,0
jacob.collins,2025-09-23,1,0,0,15,0,0,0,5,0,0
jacob.collins,2025-09-24,1,0,0,0,0,0,0,8,0,0
jacob.collins,2025-09-25,1,0,0,11,0,0,0,5,0,0
jacob.collins,2025-09-29,1,0,0,16,0,0,0,4,0,0
jacob.collins,2025-09-30,1,0,0,0,0,0,0,0,0,0
james.gross,2025-07-01,1,0,0,17,0,0,0,9,0,0
james.gross,2025-07-02,1,0,0,18,0,0,0,0,0,0
james.gross,2025-07-03,1,0,0,8,0,0,0,0,0,0
james.gross,2025-07-04,1,0,0,16,0,0,0,7,0,0
james.gross,2025-07-07,1,0,0,0,0,0,0,0,0,0
james.gross,2025-07-08,1,0,1,5,0,0,0,0,0,0
james.gross,2025-07-09,1,0,0,0,0,0,0,4,0,0
james.gross,2025-07-10,1,0,0,0,0,0,0,2,0,0
james.gross,2025-07-11,1,0,0,5,0,0,0,0,0,0
james.gross,2025-07-14,1,0,0,9,0,0,0,1,0,0
james.gross,2025-07-15,1,0,1,10,0,0,0,5,0,0
james.gross,2025-07-16,1,0,0,0,0,0,0,0,0,0
james.gross,2025-07-17,1,0,0,0,0,0,0,7,0,0
james.gross,2025-07-18,1,0,1,0,0,0,0,5,0,0
james.gross,2025-07-21,1,0,0,17,0,0,0,0,0,0
james.gross,2025-07-23,1,0,0,6,0,0,0,0,0,0
james.gross,2025-07-25,2,1,0,7,0,0,0,0,0,0
james.gross,2025-07-28,1,0,0,7,0,0,0,0,0,0
james.gross,2025-07-29,1,0,0,0,0,0,0,3,0,0
james.gross,2025-07-30,1,0,0,13,0,0,0,5,0,0
james.gross,2025-07-31,1,0,0,15,0,0,0,0,0,0
james.gross,2025-08-01,1,0,0,5,0,0,0,0,0,0
james.gross,2025-08-04,1,0,0,6,0,0,0,8,0,0
james.gross,2025-08-05,1,0,0,17,0,0,0,0,0,0
james.gross,2025-08-06,1,0,0,10,0,0,0,0,0,0
james.gross,2025-08-07,1,0,0,0,0,0,0,0,0,0
james.gross,2025-08-08,1,0,0,0,0,0,0,0,0,0
james.gross,2025-08-12,1,0,0,11,0,0,0,0,0,0
james.gross,2025-08-13,1,0,0,0,0,0,0,2,0,0
james.gross,2025-08-14,1,0,0,6,0,0,0,0,0,0
james.gross,2025-08-15,1,0,0,19,0,0,0,0,0,0
james.gross,2025-08-18,1,0,0,5,0,0,0,0,0,0
james.gross,2025-08-19,1,0,0,19,0,0,0,3,0,0
james.gross,2025-08-20,1,0,1,0,0,0,0,9,0,0
james.gross,2025-08-21,1,0,1,15,0,0,0,0,0,0
james.gross,2025-08-22,1,0,0,0,0,0,0,0,0,0
james.gross,2025-08-25,1,0,0,18,0,0,0,9,0,0
james.gross,2025-08-26,1,0,0,17,0,0,0,2,0,0
james.gross,2025-08-27,2,1,0,9,0,0,0,5,0,0
james.gross,2025-08-28,1,0,0,10,0,0,0,8,0,0
james.gross,2025-08-29,1,0,0,11,0,0,0,0,0,0
james.gross,2025-09-01,1,0,0,18,0,0,0,0,0,0
james.gross,2025-09-02,1,0,0,9,0,0,0,8,0,0
james.gross,2025-09-04,1,0,0,13,0,0,0,7,0,0
james.gross,2025-09-05,1,0,0,0,0,0,0,4,0,0
james.gross,2025-09-08,1,0,0,0,0,0,0,2,0,0
james.gross,2025-09-09,1,0,0,0,0,0,0,0,0,0
james.gross,2025-09-10,1,0,0,11,0,0,0,6,0,0
james.gross,2025-09-11,1,0,0,8,0,0,0,9,0,0
james.gross,2025-09-12,1,0,0,11,0,0,0,0,0,0
james.gross,2025-09-15,1,0,0,8,0,0,0,9,0,0
james.gross,2025-09-16,1,0,0,8,0,0,0,9,0,0
james.gross,2025-09-17,1,0,0,7,0,0,0,5,0,0
james.gross,2025-09-18,1,0,1,0,0,0,0,6,0,0
james.gross,2025-09-19,1,0,0,5,0,0,0,2,0,0
james.gross,2025-09-22,1,0,0,11,0,0,0,6,0,0
james.gross,2025-09-23,1,0,0,15,0,0,0,0,0,0
james.gross,2025-09-24,1,0,1,8,0,0,0,4,0,0
james.gross,2025-09-25,1,0,1,0,0,0,0,3,0,0
james.gross,2025-09-26,1,0,0,0,0,0,0,7,0,0
james.gross,2025-09-29,1,0,0,5,0,0,0,4,0,0
james.gross,2025-09-30,1,0,0,0,0,0,0,6,0,0
janet.brooks,2025-07-02,1,0,0,5,0,0,0,6,0,0
janet.brooks,2025-07-03,1,0,0,7,0,0,0,0,0,0
janet.brooks,2025-07-04,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-07-07,1,0,1,19,0,0,0,0,0,0
janet.brooks,2025-07-09,1,0,0,0,0,0,0,3,0,0
janet.brooks,2025-07-10,1,0,0,8,0,0,0,0,0,0
janet.brooks,2025-07-11,1,0,0,9,0,0,0,7,0,0
janet.brooks,2025-07-14,1,0,0,8,0,0,0,0,0,0
janet.brooks,2025-07-15,1,0,0,10,0,0,0,2,0,0
janet.brooks,2025-07-16,1,0,0,12,0,0,0,4,0,0
janet.brooks,2025-07-17,1,0,0,12,0,0,0,0,0,0
janet.brooks,2025-07-18,1,0,0,8,0,0,0,9,0,0
janet.brooks,2025-07-21,1,0,0,19,0,0,0,0,0,0
janet.brooks,2025-07-22,1,0,0,16,0,0,0,3,0,0
janet.brooks,2025-07-23,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-07-24,1,0,0,13,0,0,0,0,0,0
janet.brooks,2025-07-25,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-07-29,1,0,0,9,0,0,0,0,0,0
janet.brooks,2025-07-30,1,0,1,15,0,0,0,0,0,0
janet.brooks,2025-07-31,1,0,0,17,0,0,0,4,0,0
janet.brooks,2025-08-01,1,0,0,0,0,0,0,3,0,0
janet.brooks,2025-08-04,1,0,0,9,0,0,0,1,0,0
janet.brooks,2025-08-05,1,0,0,12,0,0,0,0,0,0
janet.brooks,2025-08-06,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-08-07,2,1,0,0,0,0,0,4,0,0
janet.brooks,2025-08-08,1,0,0,13,0,0,0,2,0,0
janet.brooks,2025-08-11,1,0,0,19,0,0,0,4,0,0
janet.brooks,2025-08-12,1,0,0,0,0,0,0,7,0,0
janet.brooks,2025-08-13,1,0,1,18,0,0,0,7,0,0
janet.brooks,2025-08-14,1,0,0,10,0,0,0,0,0,0
janet.brooks,2025-08-15,1,0,0,13,0,0,0,8,0,0
janet.brooks,2025-08-18,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-08-19,1,0,1,16,0,0,0,4,0,0
janet.brooks,2025-08-20,1,0,0,15,0,0,0,8,0,0
janet.brooks,2025-08-22,1,0,1,14,0,0,0,3,0,0
janet.brooks,2025-08-25,1,0,0,13,0,0,0,0,0,0
janet.brooks,2025-08-26,1,0,0,7,0,0,0,0,0,0
janet.brooks,2025-08-27,1,0,0,6,0,0,0,0,0,0
janet.brooks,2025-08-28,1,0,0,7,0,0,0,5,0,0
janet.brooks,2025-08-29,1,0,1,0,0,0,0,0,0,0
janet.brooks,2025-09-01,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-09-02,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-09-03,1,0,0,17,0,0,0,1,0,0
janet.brooks,2025-09-05,1,0,0,19,0,0,0,7,0,0
janet.brooks,2025-09-08,1,0,0,12,0,0,0,7,0,0
janet.brooks,2025-09-09,1,0,0,0,0,0,0,7,0,0
janet.brooks,2025-09-10,1,0,1,10,0,0,0,0,0,0
janet.brooks,2025-09-11,1,0,0,12,0,0,0,7,0,0
janet.brooks,2025-09-12,1,0,0,12,0,0,0,0,0,0
janet.brooks,2025-09-15,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-09-16,1,0,0,0,0,0,0,5,0,0
janet.brooks,2025-09-17,1,0,0,10,0,0,0,0,0,0
janet.brooks,2025-09-18,1,0,1,18,0,0,0,0,0,0
janet.brooks,2025-09-19,1,0,0,12,0,0,0,5,0,0
janet.brooks,2025-09-22,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-09-23,1,0,0,0,0,0,0,0,0,0
janet.brooks,2025-09-24,1,0,0,14,0,0,0,7,0,0
janet.brooks,2025-09-25,1,0,0,5,0,0,0,0,0,0
janet.brooks,2025-09-26,1,0,1,5,0,0,0,0,0,0
janet.brooks,2025-09-29,1,0,0,8,0,0,0,2,0,0
jasmine.mendez,2025-07-01,1,0,0,9,0,0,0,0,0,0
jasmine.mendez,2025-07-02,1,0,0,0,0,0,0,3,0,0
jasmine.mendez,2025-07-03,1,0,0,19,0,0,0,8,0,0
jasmine.mendez,2025-07-04,1,0,0,16,0,0,0,6,0,0
jasmine.mendez,2025-07-07,1,0,0,10,0,0,0,6,0,0
jasmine.mendez,2025-07-10,1,0,0,9,0,0,0,2,0,0
jasmine.mendez,2025-07-11,1,0,1,14,0,0,0,0,0,0
jasmine.mendez,2025-07-14,1,0,0,6,0,0,0,7,0,0
jasmine.mendez,2025-07-16,1,0,0,18,0,0,0,0,0,0
jasmine.mendez,2025-07-17,1,0,1,7,0,0,0,0,0,0
jasmine.mendez,2025-07-18,1,1,0,19,0,0,0,4,0,0
jasmine.mendez,2025-07-21,1,0,0,12,0,0,0,0,0,0
jasmine.mendez,2025-07-22,1,0,0,11,0,0,0,0,0,0
jasmine.mendez,2025-07-23,1,0,0,14,0,0,0,9,0,0
jasmine.mendez,2025-07-24,1,0,0,0,0,0,0,2,0,0
jasmine.mendez,2025-07-25,1,0,1,8,0,0,0,0,0,0
jasmine.mendez,2025-07-28,1,0,0,0,0,0,0,7,0,0
jasmine.mendez,2025-07-29,1,0,0,8,0,0,0,8,0,0
jasmine.mendez,2025-07-30,1,0,0,0,0,0,0,1,0,0
jasmine.mendez,2025-07-31,1,0,0,0,0,0,0,1,0,0
jasmine.mendez,2025-08-01,1,0,0,17,0,0,0,0,0,0
jasmine.mendez,2025-08-04,2,1,1,11,0,0,0,0,0,0
jasmine.mendez,2025-08-05,1,0,0,10,0,0,0,2,0,0
jasmine.mendez,2025-08-06,1,0,0,0,0,0,0,5,0,0
jasmine.mendez,2025-08-07,1,0,0,16,0,0,0,0,0,0
jasmine.mendez,2025-08-08,1,0,0,17,0,0,0,0,0,0
jasmine.mendez,2025-08-11,1,0,0,12,0,0,0,0,0,0
jasmine.mendez,2025-08-12,1,0,0,16,0,0,0,0,0,0
jasmine.mendez,2025-08-13,1,0,0,15,0,0,0,0,0,0
jasmine.mendez,2025-08-15,1,0,0,8,0,0,0,0,0,0
jasmine.mendez,2025-08-18,1,0,0,13,0,0,0,0,0,0
jasmine.mendez,2025-08-19,1,0,0,6,0,0,0,0,0,0
jasmine.mendez,2025-08-20,1,0,0,13,0,0,0,4,0,0
jasmine.mendez,2025-08-21,1,0,0,9,0,0,0,4,0,0
jasmine.mendez,2025-08-25,1,0,0,15,0,0,0,6,0,0
jasmine.mendez,2025-08-27,1,0,0,7,0,0,0,0,0,0
jasmine.mendez,2025-08-28,1,0,0,18,0,0,0,7,0,0
jasmine.mendez,2025-08-29,1,0,1,0,0,0,0,0,0,0
jasmine.mendez,2025-09-02,1,0,0,0,0,0,0,7,0,0
jasmine.mendez,2025-09-04,1,0,1,12,0,0,0,0,0,0
jasmine.mendez,2025-09-05,1,0,0,11,0,0,0,7,0,0
jasmine.mendez,2025-09-08,1,0,0,9,0,0,0,0,0,0
jasmine.mendez,2025-09-09,1,0,0,12,0,0,0,9,0,0
jasmine.mendez,2025-09-11,1,0,0,0,0,0,0,5,0,0
jasmine.mendez,2025-09-12,1,0,0,10,0,0,0,0,0,0
jasmine.mendez,2025-09-15,1,0,0,15,0,0,0,2,0,0
jasmine.mendez,2025-09-16,1,0,0,18,0,0,0,6,0,0
jasmine.mendez,2025-09-17,1,0,0,0,0,0,0,0,0,0
jasmine.mendez,2025-09-19,1,0,0,16,0,0,0,4,0,0
jasmine.mendez,2025-09-22,1,0,0,0,0,0,0,3,0,0
jasmine.mendez,2025-09-23,1,0,0,16,0,0,0,0,0,0
jasmine.mendez,2025-09-24,1,0,0,6,0,0,0,5,0,0
jasmine.mendez,2025-09-25,1,0,0,0,0,0,0,0,0,0
jasmine.mendez,2025-09-26,2,1,1,0,0,0,0,0,0,0
jasmine.mendez,2025-09-29,1,0,0,18,0,0,0,6,0,0
jasmine.mendez,2025-09-30,1,0,0,7,0,0,0,9,0,0
jason.reed,2025-07-02,1,0,0,0,0,0,0,5,0,0
jason.reed,2025-07-03,1,0,1,18,0,0,0,0,0,0
jason.reed,2025-07-04,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-07-07,1,0,0,13,0,0,0,0,0,0
jason.reed,2025-07-08,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-07-09,1,0,0,0,0,0,0,9,0,0
jason.reed,2025-07-10,1,0,0,11,0,0,0,7,0,0
jason.reed,2025-07-11,1,0,1,0,0,0,0,2,0,0
jason.reed,2025-07-15,1,0,0,17,0,0,0,6,0,0
jason.reed,2025-07-16,1,0,1,0,0,0,0,1,0,0
jason.reed,2025-07-17,1,0,0,12,0,0,0,4,0,0
jason.reed,2025-07-18,1,0,0,7,0,0,0,0,0,0
jason.reed,2025-07-21,1,0,0,8,0,0,0,0,0,0
jason.reed,2025-07-22,1,0,0,7,0,0,0,6,0,0
jason.reed,2025-07-23,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-07-24,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-07-25,1,0,0,17,0,0,0,4,0,0
jason.reed,2025-07-28,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-07-29,1,0,0,0,0,0,0,4,0,0
jason.reed,2025-07-30,1,0,0,17,0,0,0,5,0,0
jason.reed,2025-07-31,1,0,0,18,0,0,0,0,0,0
jason.reed,2025-08-04,2,1,0,0,0,0,0,0,0,0
jason.reed,2025-08-05,1,0,0,10,0,0,0,3,0,0
jason.reed,2025-08-06,1,0,0,11,0,0,0,7,0,0
jason.reed,2025-08-07,1,0,0,18,0,0,0,5,0,0
jason.reed,2025-08-08,1,0,0,18,0,0,0,7,0,0
jason.reed,2025-08-11,1,0,0,10,0,0,0,7,0,0
jason.reed,2025-08-12,1,0,0,15,0,0,0,0,0,0
jason.reed,2025-08-13,1,0,0,19,0,0,0,1,0,0
jason.reed,2025-08-14,1,0,0,0,0,0,0,9,0,0
jason.reed,2025-08-15,1,0,0,8,0,0,0,0,0,0
jason.reed,2025-08-18,1,0,0,5,0,0,0,1,0,0
jason.reed,2025-08-20,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-08-21,1,0,0,17,0,0,0,6,0,0
jason.reed,2025-08-25,1,0,0,19,0,0,0,0,0,0
jason.reed,2025-08-27,1,0,0,13,0,0,0,6,0,0
jason.reed,2025-08-28,1,0,0,15,0,0,0,9,0,0
jason.reed,2025-09-01,1,0,0,0,0,0,0,3,0,0
jason.reed,2025-09-02,1,0,0,9,0,0,0,7,0,0
jason.reed,2025-09-03,1,0,0,13,0,0,0,8,0,0
jason.reed,2025-09-04,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-09-05,2,1,1,6,0,0,0,6,0,0
jason.reed,2025-09-08,1,0,0,18,0,0,0,4,0,0
jason.reed,2025-09-09,1,0,1,0,0,0,0,5,0,0
jason.reed,2025-09-12,1,0,0,9,0,0,0,8,0,0
jason.reed,2025-09-15,1,0,0,6,0,0,0,0,0,0
jason.reed,2025-09-16,1,0,0,18,0,0,0,5,0,0
jason.reed,2025-09-17,1,0,0,0,0,0,0,1,0,0
jason.reed,2025-09-18,1,0,0,15,0,0,0,0,0,0
jason.reed,2025-09-19,1,0,0,13,0,0,0,0,0,0
jason.reed,2025-09-22,1,0,0,5,0,0,0,0,0,0
jason.reed,2025-09-23,1,0,0,0,0,0,0,0,0,0
jason.reed,2025-09-24,1,0,0,11,0,0,0,0,0,0
jason.reed,2025-09-25,1,0,0,19,0,0,0,4,0,0
jason.reed,2025-09-26,1,0,0,0,0,0,0,8,0,0
jason.reed,2025-09-29,1,0,0,0,0,0,0,4,0,0
jason.reed,2025-09-30,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-07-01,1,0,0,5,0,0,0,0,0,0
jerry.tyler,2025-07-02,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-07-03,1,0,1,0,0,0,0,0,0,0
jerry.tyler,2025-07-07,1,0,0,15,0,0,0,0,0,0
jerry.tyler,2025-07-08,1,0,0,17,0,0,0,7,0,0
jerry.tyler,2025-07-09,1,0,0,14,0,0,0,0,0,0
jerry.tyler,2025-07-10,1,0,0,16,0,0,0,5,0,0
jerry.tyler,2025-07-11,1,0,0,9,0,0,0,4,0,0
jerry.tyler,2025-07-14,1,0,0,0,0,0,0,5,0,0
jerry.tyler,2025-07-15,1,0,0,5,0,0,0,0,0,0
jerry.tyler,2025-07-16,1,0,0,12,0,0,0,1,0,0
jerry.tyler,2025-07-17,1,0,0,0,0,0,0,7,0,0
jerry.tyler,2025-07-18,1,0,1,19,0,0,0,0,0,0
jerry.tyler,2025-07-21,1,0,0,10,0,0,0,1,0,0
jerry.tyler,2025-07-22,1,0,0,0,0,0,0,9,0,0
jerry.tyler,2025-07-23,1,0,0,17,0,0,0,0,0,0
jerry.tyler,2025-07-25,1,0,0,17,0,0,0,5,0,0
jerry.tyler,2025-07-28,1,0,0,16,0,0,0,7,0,0
jerry.tyler,2025-07-29,1,0,0,15,0,0,0,0,0,0
jerry.tyler,2025-07-30,1,0,0,0,0,0,0,3,0,0
jerry.tyler,2025-07-31,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-08-01,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-08-04,1,0,0,14,0,0,0,6,0,0
jerry.tyler,2025-08-05,1,0,0,15,0,0,0,6,0,0
jerry.tyler,2025-08-06,1,0,0,17,0,0,0,0,0,0
jerry.tyler,2025-08-07,1,0,0,9,0,0,0,0,0,0
jerry.tyler,2025-08-08,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-08-11,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-08-13,1,0,0,8,0,0,0,3,0,0
jerry.tyler,2025-08-14,1,0,0,7,0,0,0,9,0,0
jerry.tyler,2025-08-15,1,0,1,5,0,0,0,6,0,0
jerry.tyler,2025-08-18,1,0,0,9,0,0,0,0,0,0
jerry.tyler,2025-08-19,2,1,1,18,0,0,0,9,0,0
jerry.tyler,2025-08-20,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-08-21,1,0,0,10,0,0,0,0,0,0
jerry.tyler,2025-08-22,1,0,0,5,0,0,0,0,0,0
jerry.tyler,2025-08-25,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-08-26,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-08-27,1,0,0,11,0,0,0,2,0,0
jerry.tyler,2025-08-28,1,0,0,13,0,0,0,9,0,0
jerry.tyler,2025-08-29,1,0,0,7,0,0,0,7,0,0
jerry.tyler,2025-09-01,1,0,0,10,0,0,0,0,0,0
jerry.tyler,2025-09-02,1,0,0,13,0,0,0,9,0,0
jerry.tyler,2025-09-03,1,0,0,19,0,0,0,9,0,0
jerry.tyler,2025-09-04,1,0,0,5,0,0,0,0,0,0
jerry.tyler,2025-09-08,1,0,0,19,0,0,0,3,0,0
jerry.tyler,2025-09-09,2,1,0,5,0,0,0,9,0,0
jerry.tyler,2025-09-10,1,0,0,9,0,0,0,4,0,0
jerry.tyler,2025-09-11,1,0,0,12,0,0,0,0,0,0
jerry.tyler,2025-09-12,1,0,0,17,0,0,0,0,0,0
jerry.tyler,2025-09-15,1,0,0,19,0,0,0,3,0,0
jerry.tyler,2025-09-16,1,0,1,17,0,0,0,4,0,0
jerry.tyler,2025-09-17,1,0,0,0,0,0,0,0,0,0
jerry.tyler,2025-09-18,1,0,0,8,0,0,0,9,0,0
jerry.tyler,2025-09-19,1,0,0,18,0,0,0,0,0,0
jerry.tyler,2025-09-22,1,0,0,0,0,0,0,4,0,0
jerry.tyler,2025-09-23,1,0,0,8,0,0,0,6,0,0
jerry.tyler,2025-09-24,1,0,0,0,0,0,0,5,0,0
jerry.tyler,2025-09-25,1,0,0,8,0,0,0,1,0,0
jerry.tyler,2025-09-26,1,0,0,10,0,0,0,7,0,0
jerry.tyler,2025-09-29,1,0,0,14,0,0,0,5,0,0
jerry.tyler,2025-09-30,1,0,0,0,0,0,0,3,0,0
joanna.wood,2025-07-01,1,0,1,0,0,0,0,0,0,0
joanna.wood,2025-07-02,1,0,0,0,0,0,0,6,0,0
joanna.wood,2025-07-03,1,0,0,13,0,0,0,1,0,0
joanna.wood,2025-07-04,2,1,1,5,0,0,0,7,0,0
joanna.wood,2025-07-07,1,0,0,5,0,0,0,8,0,0
joanna.wood,2025-07-08,1,0,0,0,0,0,0,0,0,0
joanna.wood,2025-07-09,1,0,0,0,0,0,0,9,0,0
joanna.wood,2025-07-10,1,0,0,0,0,0,0,7,0,0
joanna.wood,2025-07-11,1,0,0,18,0,0,0,0,0,0
joanna.wood,2025-07-14,1,0,0,0,0,0,0,0,0,0
joanna.wood,2025-07-15,1,0,0,16,0,0,0,8,0,0
joanna.wood,2025-07-16,1,0,1,18,0,0,0,3,0,0
joanna.wood,2025-07-17,1,0,0,6,0,0,0,2,0,0
joanna.wood,2025-07-18,1,0,0,0,0,0,0,1,0,0
joanna.wood,2025-07-23,1,0,0,10,0,0,0,7,0,0
joanna.wood,2025-07-24,1,0,0,12,0,0,0,0,0,0
joanna.wood,2025-07-25,1,0,0,13,0,0,0,0,0,0
joanna.wood,2025-07-28,1,0,0,8,0,0,0,0,0,0
joanna.wood,2025-07-29,1,0,0,0,0,0,0,9,0,0
joanna.wood,2025-07-30,1,0,0,19,0,0,0,7,0,0
joanna.wood,2025-07-31,1,0,0,0,0,0,0,2,0,0
joanna.wood,2025-08-01,2,1,1,19,0,0,0,5,0,0
joanna.wood,2025-08-04,1,0,0,17,0,0,0,0,0,0
joanna.wood,2025-08-05,1,0,0,0,0,0,0,0,0,0
joanna.wood,2025-08-06,1,0,0,5,0,0,0,2,0,0
joanna.wood,2025-08-07,1,0,1,0,0,0,0,8,0,0
joanna.wood,2025-08-08,1,0,1,0,0,0,0,0,0,0
joanna.wood,2025-08-11,1,0,0,0,0,0,0,8,0,0
joanna.wood,2025-08-13,1,0,0,12,0,0,0,3,0,0
joanna.wood,2025-08-14,1,0,0,7,0,0,0,4,0,0
joanna.wood,2025-08-15,1,0,0,19,0,0,0,9,0,0
joanna.wood,2025-08-18,1,0,0,0,0,0,0,0,0,0
joanna.wood,2025-08-19,1,1,1,0,0,0,0,3,0,0
joanna.wood,2025-08-20,1,0,0,9,0,0,0,5,0,0
joanna.wood,2025-08-21,1,0,0,9,0,0,0,0,0,0
